,State,AgencyType,AgencyName,Population,DrugNarcoticOffenses,DrugNarcoticViolations,DrugEquipmentViolations,GamblingOffenses,BettingWagering,OperatingPromotingAssistingGambling,GamblingEquipmentViolations,SportsTampering,PornographyObsceneMaterial,ProstitutionOffenses,Prostitution,AssistingorPromotingProstitution,WeaponLawViolations
3008,OKLAHOMA,Cities,Fairfax,1387.0,17.0,9.0,8.0,,,,,,,,,,1.0
3009,OKLAHOMA,Cities,Fairview,2639.0,,,,,,,,,,,,,
3010,OKLAHOMA,Cities,Fletcher,1203.0,20.0,15.0,5.0,,,,,,,,,,2.0
3011,OKLAHOMA,Cities,Forest Park,1023.0,135.0,79.0,56.0,,,,,,,,,,4.0
3012,OKLAHOMA,Cities,Fort Gibson,4181.0,19.0,15.0,4.0,,,,,,1.0,,,,2.0
3013,OKLAHOMA,Cities,Frederick,3998.0,1.0,1.0,,,,,,,,,,,
3014,OKLAHOMA,Cities,Geary,1288.0,5.0,3.0,2.0,,,,,,,,,,1.0
3015,OKLAHOMA,Cities,Goodwell,1330.0,90.0,61.0,29.0,,,,,,1.0,,,,15.0
3016,OKLAHOMA,Cities,Guthrie,10409.0,2.0,1.0,1.0,,,,,,,,,,1.0
3017,OKLAHOMA,Cities,Haileyville,815.0,41.0,20.0,21.0,,,,,,1.0,,,,5.0
3018,OKLAHOMA,Cities,Harrah,5225.0,,,,,,,,,,,,,
3019,OKLAHOMA,Cities,Hartshorne,2128.0,1.0,,1.0,,,,,,,,,,
3020,OKLAHOMA,Cities,Haskell,2020.0,5.0,5.0,,,,,,,,,,,2.0
3021,OKLAHOMA,Cities,Healdton,2836.0,7.0,4.0,3.0,,,,,,,,,,2.0
3022,OKLAHOMA,Cities,Heavener,3453.0,4.0,4.0,,,,,,,,,,,1.0
3023,OKLAHOMA,Cities,Hennessey,2169.0,57.0,35.0,22.0,,,,,,,,,,2.0
3024,OKLAHOMA,Cities,Henryetta,5943.0,25.0,21.0,4.0,,,,,,,,,,
3025,OKLAHOMA,Cities,Hinton,3213.0,18.0,11.0,7.0,,,,,,,,,,1.0
3026,OKLAHOMA,Cities,Hobart,3768.0,32.0,26.0,6.0,,,,,,,,,,6.0
3027,OKLAHOMA,Cities,Holdenville,5749.0,12.0,9.0,3.0,,,,,,,,,,3.0
3028,OKLAHOMA,Cities,Hollis,2071.0,56.0,29.0,27.0,,,,,,,,,,3.0
3029,OKLAHOMA,Cities,Hominy,3585.0,,,,,,,,,,,,,1.0
3030,OKLAHOMA,Cities,Hooker,1994.0,2.0,,2.0,,,,,,,,,,
3031,OKLAHOMA,Cities,Howe,811.0,44.0,33.0,11.0,,,,,,,,,,2.0
3032,OKLAHOMA,Cities,Hugo,5359.0,3.0,3.0,,,,,,,,,,,
3033,OKLAHOMA,Cities,Hulbert,605.0,,,,,,,,,,,,,
3034,OKLAHOMA,Cities,Hydro,972.0,5.0,4.0,1.0,,,,,,,,,,2.0
3035,OKLAHOMA,Cities,Jones,2761.0,10.0,5.0,5.0,,,,,,,,,,2.0
3036,OKLAHOMA,Cities,Kiefer,1710.0,13.0,11.0,2.0,,,,,,,,,,1.0
3037,OKLAHOMA,Cities,Kingfisher,4716.0,21.0,13.0,8.0,,,,,,,,,,2.0
3038,OKLAHOMA,Cities,Kingston,1631.0,25.0,18.0,7.0,,,,,,,,,,1.0
3039,OKLAHOMA,Cities,Krebs,2057.0,,,,,,,,,,,,,
3040,OKLAHOMA,Cities,Lahoma,617.0,31.0,24.0,7.0,,,,,,1.0,,,,6.0
3041,OKLAHOMA,Cities,Lexington,2211.0,31.0,23.0,8.0,,,,,,,,,,3.0
3042,OKLAHOMA,Cities,Lindsay,2844.0,10.0,5.0,5.0,,,,,,,,,,
3043,OKLAHOMA,Cities,Locust Grove,1436.0,44.0,28.0,16.0,,,,,,1.0,,,,4.0
3044,OKLAHOMA,Cities,Lone Grove,5142.0,11.0,8.0,3.0,,,,,,,,,,4.0
3045,OKLAHOMA,Cities,Luther,1252.0,15.0,14.0,1.0,,,,,,,,,,2.0
3046,OKLAHOMA,Cities,Madill,3841.0,7.0,5.0,2.0,,,,,,1.0,,,,1.0
3047,OKLAHOMA,Cities,Mangum,2963.0,17.0,12.0,5.0,,,,,,,,,,3.0
3048,OKLAHOMA,Cities,Marietta,2632.0,30.0,19.0,11.0,,,,,,,,,,2.0
3049,OKLAHOMA,Cities,Marlow,4707.0,5.0,4.0,1.0,,,,,,,,,,
3050,OKLAHOMA,Cities,Maysville,1234.0,211.0,134.0,77.0,,,,,,4.0,,,,14.0
3051,OKLAHOMA,Cities,McAlester,18419.0,,,,,,,,,,,,,
3052,OKLAHOMA,Cities,McCurtain,520.0,41.0,32.0,9.0,,,,,,,,,,4.0
3053,OKLAHOMA,Cities,McLoud,4106.0,2.0,1.0,1.0,,,,,,,,,,1.0
3054,OKLAHOMA,Cities,Medicine Park,390.0,7.0,5.0,2.0,,,,,,,,,,1.0
3055,OKLAHOMA,Cities,Meeker,1147.0,10.0,8.0,2.0,,,,,,,,,,1.0
3056,OKLAHOMA,Cities,Minco,1660.0,1.0,,1.0,,,,,,,,,,
3057,OKLAHOMA,Cities,Mooreland,1193.0,1.0,1.0,,,,,,,,,,,
3058,OKLAHOMA,Cities,Morris,1483.0,2.0,1.0,1.0,,,,,,,,,,
3059,OKLAHOMA,Cities,Mountain View,798.0,35.0,17.0,18.0,,,,,,,,,,2.0
3060,OKLAHOMA,Cities,Muldrow,3477.0,84.0,51.0,33.0,,,,,,,,,,11.0
3061,OKLAHOMA,Cities,Newcastle,7895.0,23.0,13.0,10.0,,,,,,1.0,,,,1.0
3062,OKLAHOMA,Cities,Newkirk,2310.0,75.0,44.0,31.0,,,,,,,,,,4.0
3063,OKLAHOMA,Cities,Nichols Hills,3805.0,28.0,18.0,10.0,,,,,,2.0,,,,7.0
3064,OKLAHOMA,Cities,Nicoma Park,2456.0,,,,,,,,,,,,,
3065,OKLAHOMA,Cities,Ninnekah,1020.0,32.0,20.0,12.0,,,,,,3.0,,,,2.0
3066,OKLAHOMA,Cities,Noble,6665.0,4.0,3.0,1.0,,,,,,,,,,
3067,OKLAHOMA,Cities,North Enid,867.0,3.0,2.0,1.0,,,,,,,,,,
3068,OKLAHOMA,Cities,Oilton,1026.0,18.0,17.0,1.0,,,,,,,,,,1.0
3069,OKLAHOMA,Cities,Okemah,3288.0,171.0,95.0,76.0,,,,,,4.0,1.0,1.0,,12.0
3070,OKLAHOMA,Cities,Owasso,30038.0,120.0,83.0,37.0,,,,,,2.0,,,,13.0
3071,OKLAHOMA,Cities,Pauls Valley,6198.0,24.0,14.0,10.0,,,,,,1.0,1.0,1.0,,2.0
3072,OKLAHOMA,Cities,Perkins,2874.0,77.0,49.0,28.0,,,,,,,,,,3.0
3073,OKLAHOMA,Cities,Perry,5165.0,18.0,11.0,7.0,,,,,,,,,,1.0
3074,OKLAHOMA,Cities,Piedmont,5957.0,53.0,34.0,19.0,1.0,,,1.0,,,,,,3.0
3075,OKLAHOMA,Cities,Pocola,4098.0,2.0,2.0,,,,,,,1.0,,,,
3076,OKLAHOMA,Cities,Porum,730.0,7.0,7.0,,,,,,,,,,,1.0
3077,OKLAHOMA,Cities,Prague,2393.0,40.0,32.0,8.0,,,,,,5.0,,,,14.0
3078,OKLAHOMA,Cities,Purcell,6043.0,,,,,,,,,,,,,
3079,OKLAHOMA,Cities,Ramona,544.0,,,,,,,,,,,,,
3080,OKLAHOMA,Cities,Ringling,1049.0,84.0,33.0,51.0,,,,,,,,,,5.0
3081,OKLAHOMA,Cities,Roland,3175.0,3.0,2.0,1.0,,,,,,,,,,
3082,OKLAHOMA,Cities,Rush Springs,1254.0,138.0,75.0,63.0,,,,,,,2.0,2.0,,9.0
3083,OKLAHOMA,Cities,Sapulpa,20818.0,1.0,1.0,,,,,,,,,,,
3084,OKLAHOMA,Cities,Sawyer,324.0,16.0,9.0,7.0,,,,,,1.0,,,,5.0
3085,OKLAHOMA,Cities,Sayre,4424.0,2.0,2.0,,,,,,,,,,,1.0
3086,OKLAHOMA,Cities,Seiling,875.0,23.0,15.0,8.0,,,,,,1.0,,,,1.0
3087,OKLAHOMA,Cities,Snyder,1399.0,2.0,1.0,1.0,,,,,,,,,,
3088,OKLAHOMA,Cities,Sparks,170.0,10.0,7.0,3.0,,,,,,,,,,4.0
3089,OKLAHOMA,Cities,Spencer,4011.0,8.0,6.0,2.0,,,,,,,,,,2.0
3090,OKLAHOMA,Cities,Spiro,2187.0,26.0,15.0,11.0,,,,,,,,,,1.0
3091,OKLAHOMA,Cities,Stigler,2711.0,24.0,21.0,3.0,,,,,,,,,,
3092,OKLAHOMA,Cities,Stilwell,3961.0,1.0,1.0,,,,,,,,,,,1.0
3093,OKLAHOMA,Cities,Stonewall,478.0,11.0,7.0,4.0,,,,,,,,,,1.0
3094,OKLAHOMA,Cities,Stratford,1527.0,24.0,14.0,10.0,,,,,,,,,,4.0
3095,OKLAHOMA,Cities,Stringtown,415.0,50.0,32.0,18.0,,,,,,,,,,2.0
3096,OKLAHOMA,Cities,Stroud,2696.0,165.0,106.0,59.0,,,,,,,,,,14.0
3097,OKLAHOMA,Cities,Tahlequah,16120.0,1.0,,1.0,,,,,,,,,,
3098,OKLAHOMA,Cities,Talihina,1127.0,,,,,,,,,,,,,
3099,OKLAHOMA,Cities,Texhoma,962.0,41.0,25.0,16.0,,,,,,,,,,6.0
3100,OKLAHOMA,Cities,Tishomingo,3100.0,5.0,3.0,2.0,,,,,,,,,,1.0
3101,OKLAHOMA,Cities,Tryon,493.0,,,,,,,,,,,,,
3102,OKLAHOMA,Cities,Tushka,315.0,3.0,3.0,,,,,,,,,,,
3103,OKLAHOMA,Cities,Valliant,761.0,12.0,7.0,5.0,,,,,,,,,,1.0
3104,OKLAHOMA,Cities,Verdigris,4055.0,5.0,4.0,1.0,,,,,,,,,,
3105,OKLAHOMA,Cities,Vian,1474.0,11.0,9.0,2.0,,,,,,,,,,
3106,OKLAHOMA,Cities,Walters,2561.0,5.0,3.0,2.0,,,,,,,,,,1.0
3107,OKLAHOMA,Cities,Warner,1651.0,3.0,2.0,1.0,,,,,,,,,,
3108,OKLAHOMA,Cities,Washington,635.0,2.0,2.0,,,,,,,,,,,2.0
3109,OKLAHOMA,Cities,Watonga,3022.0,,,,,,,,,,,,,
3110,OKLAHOMA,Cities,Waukomis,1295.0,2.0,1.0,1.0,,,,,,,,,,
3111,OKLAHOMA,Cities,Waynoka,921.0,6.0,4.0,2.0,,,,,,,,,,2.0
3112,OKLAHOMA,Cities,Weleetka,1017.0,21.0,12.0,9.0,,,,,,,,,,2.0
3113,OKLAHOMA,Cities,Westville,1645.0,,,,,,,,,,,,,
3114,OKLAHOMA,Cities,Wetumka,1274.0,5.0,2.0,3.0,,,,,,,,,,
3115,OKLAHOMA,Cities,Wilburton,2860.0,3.0,3.0,,,,,,,,,,,1.0
3116,OKLAHOMA,Cities,Wright City,769.0,,,,,,,,,1.0,,,,1.0
3117,OKLAHOMA,Cities,Wyandotte,334.0,14.0,7.0,7.0,,,,,,,,,,
3118,OKLAHOMA,Cities,Wynnewood,2217.0,3.0,3.0,,,,,,,,,,,1.0
3119,OKLAHOMA,Cities,Yale,1245.0,174.0,107.0,67.0,,,,,,,,,,12.0
3120,OKLAHOMA,Cities,Yukon,23635.0,4.0,4.0,,,,,,,,,,,
3121,OKLAHOMA,Universities and Colleges,East Central University,4851.0,,,,,,,,,,,,,
3122,OKLAHOMA,Universities and Colleges,North Eastern State University:,4851.0,,,,,,,,,,,,,
3123,OKLAHOMA,Universities and Colleges,Broken Arrow3,4851.0,36.0,25.0,11.0,,,,,,,,,,
3124,OKLAHOMA,Universities and Colleges,Tahlequah,9316.0,16.0,13.0,3.0,,,,,,,,,,1.0
3125,OKLAHOMA,Universities and Colleges,Oklahoma City University,3575.0,11.0,7.0,4.0,,,,,,,,,,1.0
3126,OKLAHOMA,Universities and Colleges,"Oklahoma State University, Okmulgee",3995.0,,,,,,,,,,,,,
3127,OKLAHOMA,Universities and Colleges,Seminole State College,2282.0,2.0,2.0,,,,,,,,,,,1.0
3128,OKLAHOMA,Universities and Colleges,Southeastern Oklahoma State University,4140.0,,,,,,,,,,,,,
3129,OKLAHOMA,Universities and Colleges,Southwestern Oklahoma State University,5263.0,,,,,,,,,,,,,
3130,OKLAHOMA,Universities and Colleges,Tulsa Community College,20154.0,102.0,77.0,25.0,,,,,,,,,,3.0
3131,OKLAHOMA,Universities and Colleges,"University of Oklahoma, Health Sciences Center",3590.0,100.0,61.0,39.0,,,,,,3.0,,,,6.0
3132,OKLAHOMA,Metropolitan Counties,Canadian,3590.0,19.0,12.0,7.0,,,,,,2.0,1.0,,1.0,4.0
3133,OKLAHOMA,Metropolitan Counties,Comanche,3590.0,44.0,23.0,21.0,,,,,,,,,,4.0
3134,OKLAHOMA,Metropolitan Counties,Cotton,3590.0,66.0,50.0,16.0,,,,,,1.0,,,,4.0
3135,OKLAHOMA,Metropolitan Counties,Creek,3590.0,27.0,20.0,7.0,,,,,,,,,,9.0
3136,OKLAHOMA,Metropolitan Counties,Lincoln,3590.0,36.0,27.0,9.0,,,,,,,,,,13.0
3137,OKLAHOMA,Metropolitan Counties,Logan,3590.0,105.0,72.0,33.0,,,,,,,,,,1.0
3138,OKLAHOMA,Metropolitan Counties,McClain,3590.0,52.0,32.0,20.0,,,,,,1.0,,,,6.0
3139,OKLAHOMA,Metropolitan Counties,Okmulgee,3590.0,145.0,83.0,62.0,,,,,,,,,,22.0
3140,OKLAHOMA,Metropolitan Counties,Osage,3590.0,509.0,354.0,155.0,,,,,,,,,,54.0
3141,OKLAHOMA,Metropolitan Counties,Tulsa,3590.0,21.0,15.0,6.0,,,,,,3.0,,,,7.0
3142,OKLAHOMA,Nonmetropolitan Counties,Adair,3590.0,8.0,7.0,1.0,,,,,,,,,,2.0
3143,OKLAHOMA,Nonmetropolitan Counties,Alfalfa,3590.0,1.0,1.0,,,,,,,,,,,3.0
3144,OKLAHOMA,Nonmetropolitan Counties,Atoka,3590.0,12.0,8.0,4.0,,,,,,,,,,
3145,OKLAHOMA,Nonmetropolitan Counties,Beaver,3590.0,26.0,18.0,8.0,,,,,,,,,,5.0
3146,OKLAHOMA,Nonmetropolitan Counties,Beckham,3590.0,,,,,,,,,,,,,
3147,OKLAHOMA,Nonmetropolitan Counties,Blaine,3590.0,56.0,44.0,12.0,,,,,,,,,,24.0
3148,OKLAHOMA,Nonmetropolitan Counties,Bryan,3590.0,42.0,22.0,20.0,,,,,,,,,,5.0
3149,OKLAHOMA,Nonmetropolitan Counties,Cherokee,3590.0,8.0,8.0,,,,,,,,,,,1.0
3150,OKLAHOMA,Nonmetropolitan Counties,Cimarron,3590.0,25.0,25.0,,,,,,,,,,,6.0
3151,OKLAHOMA,Nonmetropolitan Counties,Coal,3590.0,4.0,4.0,,,,,,,,,,,
3152,OKLAHOMA,Nonmetropolitan Counties,Custer,3590.0,3.0,2.0,1.0,,,,,,1.0,,,,
3153,OKLAHOMA,Nonmetropolitan Counties,Dewey,3590.0,2.0,2.0,,,,,,,,,,,
3154,OKLAHOMA,Nonmetropolitan Counties,Ellis,3590.0,86.0,63.0,23.0,,,,,,,1.0,,1.0,12.0
3155,OKLAHOMA,Nonmetropolitan Counties,Garvin,3590.0,3.0,3.0,,,,,,,,,,,
3156,OKLAHOMA,Nonmetropolitan Counties,Greer,3590.0,1.0,1.0,,,,,,,,,,,
3157,OKLAHOMA,Nonmetropolitan Counties,Harmon,3590.0,13.0,7.0,6.0,,,,,,,,,,
3158,OKLAHOMA,Nonmetropolitan Counties,Harper,3590.0,15.0,11.0,4.0,,,,,,,,,,
3159,OKLAHOMA,Nonmetropolitan Counties,Jackson,3590.0,2.0,2.0,,,,,,,,,,,2.0
3160,OKLAHOMA,Nonmetropolitan Counties,Jefferson,3590.0,2.0,2.0,,,,,,,,,,,
3161,OKLAHOMA,Nonmetropolitan Counties,Kingfisher,3590.0,4.0,4.0,,,,,,,,,,,2.0
3162,OKLAHOMA,Nonmetropolitan Counties,Kiowa,3590.0,14.0,8.0,6.0,,,,,,,,,,8.0
3163,OKLAHOMA,Nonmetropolitan Counties,Latimer,3590.0,39.0,27.0,12.0,,,,,,,,,,4.0
3164,OKLAHOMA,Nonmetropolitan Counties,Love,3590.0,21.0,14.0,7.0,,,,,,,,,,1.0
3165,OKLAHOMA,Nonmetropolitan Counties,Major,3590.0,22.0,12.0,10.0,,,,,,,,,,12.0
3166,OKLAHOMA,Nonmetropolitan Counties,McIntosh,3590.0,2.0,2.0,,,,,,,2.0,,,,2.0
3167,OKLAHOMA,Nonmetropolitan Counties,Noble,3590.0,24.0,20.0,4.0,,,,,,1.0,,,,3.0
3168,OKLAHOMA,Nonmetropolitan Counties,Okfuskee,3590.0,128.0,92.0,36.0,,,,,,,,,,12.0
3169,OKLAHOMA,Nonmetropolitan Counties,Payne,3590.0,13.0,9.0,4.0,,,,,,,,,,
3170,OKLAHOMA,Nonmetropolitan Counties,Roger Mills,3590.0,48.0,29.0,19.0,,,,,,,,,,6.0
3171,OKLAHOMA,Nonmetropolitan Counties,Seminole,3590.0,11.0,7.0,4.0,,,,,,,,,,
3172,OKLAHOMA,Nonmetropolitan Counties,Texas,3590.0,12.0,11.0,1.0,,,,,,,,,,1.0
3173,OKLAHOMA,Nonmetropolitan Counties,Tillman,3590.0,7.0,6.0,1.0,,,,,,,,,,2.0
3174,OKLAHOMA,Nonmetropolitan Counties,Washita,3590.0,22.0,19.0,3.0,,,,,,,,,,4.0
3175,OKLAHOMA,Nonmetropolitan Counties,Woods,3590.0,5.0,4.0,1.0,,,,,,,,,,
3176,OKLAHOMA,Nonmetropolitan Counties,Woodward,3590.0,3.0,2.0,1.0,,,,,,,,,,
3177,OKLAHOMA,Other Agencies,"Grand River Dam Authority, Lake Patrol",3590.0,2.0,1.0,1.0,,,,,,,,,,1.0
3178,OKLAHOMA,Other Agencies,McAlester Public Schools,3590.0,16.0,14.0,2.0,,,,,,,,,,2.0
3179,OKLAHOMA,Other Agencies,Norman Public Schools,3590.0,29.0,21.0,8.0,,,,,,,,,,9.0
3180,OKLAHOMA,Other Agencies,Putnam City Campus,3590.0,2.0,2.0,,,,,,,,,,,
3181,OKLAHOMA,Other Agencies - Tribal,Wyandotte Nation,3590.0,1.0,1.0,,,,,,,,,,,
3182,OREGON,Cities,Adair Village,849.0,373.0,373.0,,,,,,,,2.0,2.0,,11.0
3183,OREGON,Cities,Ashland,20376.0,1.0,1.0,,,,,,,,,,,
3184,OREGON,Cities,Athena,1153.0,36.0,36.0,,,,,,,1.0,,,,4.0
3185,OREGON,Cities,Aumsville,3652.0,16.0,16.0,,,,,,,2.0,,,,6.0
3186,OREGON,Cities,Boardman,3241.0,134.0,134.0,,,,,,,3.0,,,,16.0
3187,OREGON,Cities,Central Point,17431.0,208.0,208.0,,,,,,,,2.0,2.0,,32.0
3188,OREGON,Cities,Corvallis,55062.0,72.0,72.0,,,,,,,2.0,,,,11.0
3189,OREGON,Cities,Dallas,14802.0,56.0,56.0,,,,,,,,,,,2.0
3190,OREGON,Cities,Eagle Point,8598.0,10.0,10.0,,,,,,,,,,,3.0
3191,OREGON,Cities,Gervais,2509.0,48.0,48.0,,,,,,,1.0,,,,7.0
3192,OREGON,Cities,Hubbard,3233.0,41.0,41.0,,,,,,,1.0,,,,3.0
3193,OREGON,Cities,Independence,8720.0,7.0,7.0,,,,,,,,,,,
3194,OREGON,Cities,Jacksonville,2827.0,202.0,202.0,,,,,,,3.0,,,,7.0
3195,OREGON,Cities,Keizer,37160.0,91.0,91.0,,,,,,,,,,,14.0
3196,OREGON,Cities,La Grande,13195.0,189.0,188.0,1.0,,,,,,,,,,16.0
3197,OREGON,Cities,Lebanon,15823.0,101.0,101.0,,,,,,,1.0,,,,11.0
3198,OREGON,Cities,Lincoln City,7969.0,3.0,3.0,,,,,,,,,,,
3199,OREGON,Cities,Manzanita,605.0,353.0,267.0,86.0,,,,,,3.0,,,,23.0
3200,OREGON,Cities,McMinnville,32681.0,1890.0,1890.0,,,,,,,3.0,1.0,1.0,,164.0
3201,OREGON,Cities,Medford,76037.0,48.0,48.0,,,,,,,,,,,
3202,OREGON,Cities,Monmouth,9667.0,20.0,20.0,,,,,,,,,,,
3203,OREGON,Cities,Mount Angel,3345.0,90.0,90.0,,,,,,,,,,,5.0
3204,OREGON,Cities,Myrtle Creek,3458.0,156.0,144.0,12.0,,,,,,2.0,,,,14.0
3205,OREGON,Cities,Newberg-Dundee,25613.0,93.0,92.0,1.0,,,,,,7.0,1.0,,1.0,12.0
3206,OREGON,Cities,Newport,10039.0,184.0,184.0,,,,,,,,,,,35.0
3207,OREGON,Cities,Pendleton,16903.0,38.0,38.0,,,,,,,,,,,3.0
3208,OREGON,Cities,Phoenix,4607.0,3.0,3.0,,,,,,,,,,,
3209,OREGON,Cities,Pilot Rock,1530.0,212.0,212.0,,,,,,,6.0,2.0,2.0,,46.0
3210,OREGON,Cities,Redmond,26835.0,34.0,34.0,,,,,,,,,,,3.0
3211,OREGON,Cities,Reedsport,4175.0,17.0,17.0,,,,,,,,,,,4.0
3212,OREGON,Cities,Rogue River,2163.0,1258.0,1258.0,,,,,,,5.0,25.0,19.0,6.0,158.0
3213,OREGON,Cities,Salem,157353.0,49.0,49.0,,,,,,,,,,,3.0
3214,OREGON,Cities,Silverton,9394.0,30.0,30.0,,,,,,,,,,,2.0
3215,OREGON,Cities,Stanfield,2082.0,85.0,85.0,,,,,,,1.0,,,,7.0
3216,OREGON,Cities,Stayton,7788.0,103.0,103.0,,,,,,,,,,,25.0
3217,OREGON,Cities,Sutherlin,7852.0,79.0,79.0,,,,,,,,,,,8.0
3218,OREGON,Cities,Talent,6158.0,27.0,27.0,,,,,,,,,,,3.0
3219,OREGON,Cities,Tillamook,5037.0,50.0,50.0,,,,,,,3.0,,,,6.0
3220,OREGON,Cities,Toledo,3483.0,4.0,4.0,,,,,,,,,,,1.0
3221,OREGON,Cities,Turner,1889.0,19.0,19.0,,,,,,,,,,,7.0
3222,OREGON,Cities,Umatilla,7014.0,72.0,72.0,,,,,,,1.0,,,,10.0
3223,OREGON,Cities,Winston,5408.0,103.0,103.0,,1.0,,,1.0,,5.0,1.0,1.0,,26.0
3224,OREGON,Cities,Woodburn,24531.0,23.0,22.0,1.0,,,,,,,,,,3.0
3225,OREGON,Cities,Yamhill,1039.0,160.0,160.0,,,,,,,,1.0,1.0,,26.0
3226,OREGON,Metropolitan Counties,Benton,1039.0,344.0,344.0,,,,,,,3.0,,,,54.0
3227,OREGON,Metropolitan Counties,Deschutes,1039.0,393.0,393.0,,,,,,,1.0,,,,63.0
3228,OREGON,Metropolitan Counties,Jackson,1039.0,48.0,48.0,,,,,,,,,,,21.0
3229,OREGON,Metropolitan Counties,Josephine,1039.0,317.0,317.0,,,,,,,2.0,,,,17.0
3230,OREGON,Metropolitan Counties,Polk,1039.0,188.0,150.0,38.0,,,,,,1.0,,,,15.0
3231,OREGON,Metropolitan Counties,Yamhill,1039.0,579.0,579.0,,,,,,,3.0,1.0,,1.0,57.0
3232,OREGON,Nonmetropolitan Counties,Douglas,1039.0,98.0,96.0,2.0,,,,,,4.0,,,,16.0
3233,OREGON,Nonmetropolitan Counties,Lincoln,1039.0,23.0,23.0,,,,,,,,,,,4.0
3234,OREGON,Nonmetropolitan Counties,Morrow,1039.0,100.0,100.0,,,,,,,,,,,10.0
3235,OREGON,Nonmetropolitan Counties,Tillamook,1039.0,11.0,11.0,,,,,,,,,,,5.0
3236,OREGON,Nonmetropolitan Counties,Umatilla,1039.0,52.0,52.0,,,,,,,,,,,10.0
3237,OREGON,Nonmetropolitan Counties,Union,1039.0,11.0,11.0,,,,,,,,,,,
3238,OREGON,Other Agencies,"Blue Mountain Enforcement Narcotics Team, Morrow County",1039.0,42.0,42.0,,,,,,,1.0,,,,6.0
3239,RHODE ISLAND,Cities,Barrington,16268.0,69.0,69.0,,,,,,,1.0,,,,2.0
3240,RHODE ISLAND,Cities,Bristol,22900.0,37.0,37.0,,,,,,,1.0,,,,1.0
3241,RHODE ISLAND,Cities,Burrillville,15941.0,97.0,97.0,,,,,,,,12.0,10.0,2.0,27.0
3242,RHODE ISLAND,Cities,Central Falls,19360.0,27.0,27.0,,,,,,,1.0,,,,2.0
3243,RHODE ISLAND,Cities,Charlestown,7793.0,83.0,83.0,,,,,,,,,,,13.0
3244,RHODE ISLAND,Cities,Coventry,34850.0,184.0,184.0,,1.0,,1.0,,,,,,,57.0
3245,RHODE ISLAND,Cities,Cranston,80315.0,64.0,64.0,,,,,,,,,,,6.0
3246,RHODE ISLAND,Cities,Cumberland,33475.0,26.0,26.0,,,,,,,,1.0,1.0,,3.0
3247,RHODE ISLAND,Cities,East Greenwich,13085.0,168.0,165.0,3.0,,,,,,,,,,12.0
3248,RHODE ISLAND,Cities,East Providence,46994.0,11.0,11.0,,,,,,,,,,,1.0
3249,RHODE ISLAND,Cities,Foster,4603.0,34.0,34.0,,,,,,,,,,,7.0
3250,RHODE ISLAND,Cities,Glocester,9738.0,36.0,36.0,,,,,,,,,,,2.0
3251,RHODE ISLAND,Cities,Hopkinton,8151.0,32.0,32.0,,,,,,,,,,,
3252,RHODE ISLAND,Cities,Jamestown,5386.0,43.0,42.0,1.0,,,,,,,,,,14.0
3253,RHODE ISLAND,Cities,Johnston,28743.0,31.0,31.0,,,,,,,,,,,12.0
3254,RHODE ISLAND,Cities,Lincoln,21088.0,16.0,16.0,,,,,,,,,,,3.0
3255,RHODE ISLAND,Cities,Little Compton,3480.0,137.0,137.0,,,,,,,1.0,1.0,1.0,,17.0
3256,RHODE ISLAND,Cities,Middletown,16096.0,79.0,79.0,,,,,,,,,,,10.0
3257,RHODE ISLAND,Cities,Narragansett,15799.0,120.0,120.0,,,,,,,,2.0,2.0,,26.0
3258,RHODE ISLAND,Cities,Newport,24595.0,68.0,68.0,,,,,,,,2.0,1.0,1.0,14.0
3259,RHODE ISLAND,Cities,North Kingstown,26371.0,117.0,117.0,,,,,,,,,,,13.0
3260,RHODE ISLAND,Cities,North Providence,32048.0,34.0,34.0,,,,,,,,,,,4.0
3261,RHODE ISLAND,Cities,North Smithfield,11957.0,296.0,293.0,3.0,,,,,,1.0,11.0,9.0,2.0,90.0
3262,RHODE ISLAND,Cities,Pawtucket,71085.0,42.0,42.0,,,,,,,,,,,13.0
3263,RHODE ISLAND,Cities,Portsmouth,17331.0,700.0,700.0,,,,,,,3.0,46.0,40.0,6.0,248.0
3264,RHODE ISLAND,Cities,Providence,177882.0,44.0,44.0,,,,,,,,,,,7.0
3265,RHODE ISLAND,Cities,Richmond,7674.0,11.0,11.0,,,,,,,,,,,3.0
3266,RHODE ISLAND,Cities,Scituate,10320.0,58.0,58.0,,,,,,,,,,,1.0
3267,RHODE ISLAND,Cities,Smithfield,21411.0,129.0,129.0,,,,,,,1.0,,,,16.0
3268,RHODE ISLAND,Cities,South Kingstown,30524.0,61.0,61.0,,,,,,,1.0,,,,21.0
3269,RHODE ISLAND,Cities,Tiverton,15728.0,36.0,36.0,,,,,,,,1.0,1.0,,6.0
3270,RHODE ISLAND,Cities,Warren,10584.0,273.0,273.0,,,,,,,2.0,,,,23.0
3271,RHODE ISLAND,Cities,Warwick,82282.0,98.0,98.0,,,,,,,4.0,,,,7.0
3272,RHODE ISLAND,Cities,Westerly,22686.0,80.0,80.0,,,,,,,1.0,,,,12.0
3273,RHODE ISLAND,Cities,West Warwick,29053.0,214.0,214.0,,,,,,,2.0,7.0,7.0,,67.0
3274,RHODE ISLAND,Cities,Woonsocket,41147.0,5.0,5.0,,,,,,,,,,,
